1.14767054,2.692663275,0
-1.141919959,1.601415212,0
3.451960506,3.854504675,0
0.199847273,1.008752129,0
3.45835428,3.617669849,0
1.115916928,2.582382812,0
2.833617863,4.246795207,0
3.179898768,5.55563279,0
3.062962785,4.03669047,0
2.977622371,3.963184852,0
1.409248368,2.624777379,0
3.559305374,4.398697081,0
1.502779991,2.937197208,0
3.5583736,4.160356534,0
2.210481637,3.165398568,0
1.935701741,3.209728739,0
0.50582152,4.276754911,0
2.687796785,4.722332632,0
2.41239819,3.330261144,0
0.335011567,2.209586575,0
2.508921802,7.193105371,0
2.203425723,3.584010999,0
2.853031066,5.137714809,0
1.485305322,2.577403343,0
2.355453493,3.513632642,0
1.185835254,3.654879349,0
-0.444691648,2.822272236,0
2.734760086,3.090107397,0
1.788100924,1.818543324,0
0.626342434,3.048122222,0
2.86446347,4.06794225,0
3.316584688,4.58329574,0
3.628071233,5.096802046,0
0.272031138,1.510011025,0
-0.094812617,1.643249591,0
0.582569247,3.227126832,0
1.946465221,2.581813194,0
0.269628687,5.890605446,0
0.027941741,5.334215211,0
3.931885412,4.548035167,0
2.967751723,3.845452391,0
2.786197424,4.451490867,0
2.260359035,4.603438235,0
0.171993601,2.940185472,0
0.751906088,2.713920933,0
4.005403289,4.647415825,0
1.740016618,4.262675687,0
2.53556556,6.829635879,0
0.917267352,3.566857278,0
0.460099239,5.328136595,0
2.492026286,2.955995793,0
-0.053469269,0.82437853,0
0.868610472,4.442826082,0
1.72714215,2.614649218,0
2.284256564,3.024616907,0
0.943181512,3.484137054,0
1.64635902,7.385086671,0
1.255108742,2.426294815,0
2.551907233,4.876942665,0
3.267057922,3.501901322,0
2.926932886,2.927857307,0
1.446848974,2.502542546,0
0.420688948,2.605508153,0
1.491549983,3.701521945,0
3.06681147,4.8416025,0
-0.366023923,5.610183487,0
1.495476161,1.824731693,0
2.442044139,4.667903388,0
2.21603874,3.104435187,0
2.673377056,4.425957101,0
1.336531813,3.001449532,0
0.924625341,2.262811936,0
0.057473515,4.079771642,0
1.61252748,2.637347968,0
2.293786345,3.225581749,0
2.556498303,3.63660168,0
0.327267925,1.035618198,1
-2.723664289,0.948344827,1
-0.683994042,1.278630249,1
-1.199224774,0.020995828,1
-0.595243919,1.961047454,1
0.609255565,0.648302447,1
-1.324365251,0.341557969,1
-1.786878723,0.866068532,1
-2.05866055,-0.653947736,1
-2.13315603,0.923297094,1
-2.271151672,1.238239068,1
-0.51164756,0.242971603,1
-2.22378833,2.751562556,1
-2.15556197,4.502059366,1
-2.081596991,2.762567447,1
-2.136164036,0.129175013,1
-0.476994477,1.346205892,1
0.386684435,0.433711272,1
-0.859796883,1.410719255,1
-3.154266916,2.325368769,1
-0.265382946,1.519448106,1
-0.340837663,0.692068776,1
-2.275243365,0.254108377,1
-2.430891019,2.584383669,1
-1.069808533,-0.134335163,1
-2.778213997,2.065945624,1
-0.813973746,-0.397938566,1
-0.833636248,1.206053036,1
-2.042910751,1.995701123,1
-0.729293673,0.270448659,1
-0.303446051,0.145437198,1
-0.951291576,2.792453131,1
-0.253773993,1.251168833,1
-0.434291824,0.954936834,1
-2.012821918,-0.201511189,1
-0.160401527,0.464312253,1
-0.31896955,0.080048723,1
-0.430242009,1.348389319,1
0.293363849,0.544846874,1
-1.142744158,0.343985568,1
-0.813674162,0.932144025,1
0.209275,1.095524112,1
-1.235946544,5.125923767,1
-2.494436309,1.682885311,1
0.076211666,0.428732102,1
-1.934463979,1.811065317,1
-0.463006766,1.543366763,1
-2.563010046,0.802795623,1
-1.572240485,2.282764166,1
0.26673407,1.508022525,1
-2.787676869,2.94489089,1
-4.268543727,4.036959747,1
0.007022214,0.797926422,1
-1.139477062,1.460644926,1
-1.88231779,0.778073788,1
-2.193220663,0.043446767,1
-0.130896334,1.757735693,1
-1.788532001,0.646155258,1
-0.479792244,-0.400961436,1
-0.698051185,-0.460719708,1
-0.244039498,0.168903007,1
-0.348694497,0.277363171,1
-1.30542267,0.245806086,1
-3.177430804,0.684170873,1
-2.786726701,1.792963429,1
-0.98139591,0.219797119,1
-0.3158285,-0.299233836,1
-1.150113862,3.174625511,1
-3.005489831,0.664168299,1
-2.01623196,0.019558843,1
-0.275959115,0.272207987,1
0.170866355,1.298650273,1
-5.945606226,2.532262912,1
-1.028232191,2.102482594,1
-2.762624272,3.193140522,1
-0.659263363,0.632799993,1
-3.385630742,2.763602699,1
-1.682771775,3.051419322,1
0.277542966,0.718153411,1
-2.555577601,2.09869596,1
-2.425027043,1.3462983,1
0.615605634,1.409743539,1
-0.595540605,2.036123088,1
-1.600274671,1.253469082,1
-1.829811111,3.02006208,1
-2.285689429,-0.481607067,1
-3.219281536,2.761177031,1
-0.841483284,2.256705485,1
-0.268708386,0.011074062,1
-0.710898947,2.396618551,1
-0.329942769,1.558644286,1
-1.138251051,3.364318833,1
0.086557539,0.23981317,1
-0.563352379,0.561602716,1
-1.212047259,3.589797847,1
-2.635989521,2.074802818,1
-2.233742345,2.210676387,1
-0.260916229,0.776912723,1
0.21852137,5.05197116,1
-1.397707963,2.236303169,1
-0.718402005,0.350350251,1
-0.786535736,0.308088516,1
-1.297969505,0.16561903,1
-3.782656311,2.023158964,1
-0.709021785,1.240032724,1
-1.613980089,-1.491770555,1
-1.002652665,1.035082259,1
-1.421222049,-0.182849825,1
-3.123324849,3.484923188,1
-2.514104145,0.113683306,1
-1.601247097,3.267378195,1
-3.434408715,2.906931168,1
-2.550391552,2.488084109,1
-2.020677565,0.961058458,1
-2.108586353,0.817295782,1
0.115336265,1.000952397,1
0.170113681,0.354867639,1
-1.627165249,1.943662558,1
-0.491145893,1.662541016,1
0.352722917,1.992235705,1
-0.025719825,0.010326182,1
-1.959447561,0.328803541,1
-0.978779671,0.992077214,1
1.703896216,2.429297797,1
-1.137808394,0.341657907,1
-0.01935915,3.076738482,1
-0.628855658,0.992694256,1
-2.829310411,-0.064193156,1
-1.169666231,-0.057708109,1
-3.269868604,1.948918726,1
-2.844845751,2.544894254,1
-2.194362943,0.337269548,1
-1.73542318,-0.055068521,1
-2.742982086,1.645899258,1
0.611432001,0.782466528,1
-0.871848683,3.39501934,1
-2.915911032,2.19954457,1
-1.446658237,0.756298775,1
-1.59190272,2.092437712,1
-2.907790248,3.129946565,1
-1.144995159,1.165919542,1
-0.624924769,0.319482896,1
-0.854114067,2.218695045,1
-1.953916778,0.443205091,1
0.151454608,1.4817202,1
-2.68134813,3.956382122,1
-3.335850628,-0.281515372,1
-1.199462759,-0.287115616,1
-0.759747134,1.305281317,1
-3.52454769,1.516598422,1
